DEPTH	RHOZ	AT60	DPHZ	CALI	RXOZ	ATD2	IHV	RSOZ	CNTC	AT20	ATCO90	GR	FCD	SMNO	HDRA	RVSRU	RXV	NPOR	AT10	AT30	AT90	ATD1	SP	RWA	BS	ICV	SMIN	RSP	DSOZ	PEFZ	RVDRU	RVV	RXRU	CFTC	NPHI	TNPH	
[m MD]	[Unknown]	[Ohm.m]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Ohm.m]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Ohm.m]	[Ohm.m]	[Ohm.m]	[Unknown]	[mV]	[Ohm.m]	[in]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	[Unknown]	
1885,19	2,4771	3,75251	0,10479	8,66625	4,50609	8,6282	16,63896	0,0001	2920,753	3,93759	273,8011	111,2168	5,5	3,34503	-0,00695	4,68101	25,39601	0,37523	3,7761	3,79922	3,65229	8,6282	0,09395	0,09201	8,75	9,76884	3,78288	-78,1875	0,07625	3,05986	5,27909	11,73668	6,52752	1052,064	0,30918	0,37328	
1885,34	2,47055	3,02563	0,10876	8,59757	4,31972	8,60863	16,63316	0,0001	2893,574	3,23712	334,7504	107,3866	5,5	3,07587	-0,00644	4,69809	22,40779	0,36333	3,16281	3,10608	2,9873	8,60863	0,09395	0,08152	8,75	9,76538	3,4795	-78,1875	0,06381	2,99353	4,05895	9,95301	4,74729	1049,633	0,30647	0,3697	
1885,49	2,45184	2,60208	0,1201	8,57467	3,7741	8,58337	16,62745	0,0001	2837,875	2,77298	389,5547	103,5505	5,5	2,57695	-0,00731	7,71246	21,31134	0,37962	2,75386	2,66112	2,56703	8,58337	0,09395	0,08671	8,75	9,762	2,91617	-78,1875	0,06506	2,8976	5,3132	9,94529	4,28501	1033,379	0,29465	0,36807	
1885,65	2,42932	2,34255	0,13374	8,56322	3,09805	8,56496	16,62177	0,0001	2761,343	2,40326	428,521	104,267	5,5	2,28617	-0,00831	4,4545	21,31134	0,33919	2,42329	2,3836	2,33361	8,56496	0,09395	0,09934	8,75	9,75866	2,58767	-78,1875	0,07214	2,81852	4,18189	9,82175	2,71022	1035,977	0,29871	0,35355	
1885,80	2,41912	2,24055	0,13993	8,55177	2,84945	8,57467	16,61611	0,0001	2736,963	2,32085	443,2141	108,0418	5,5	1,80501	-0,00713	4,68203	21,23413	0,35827	2,36579	2,29413	2,25625	8,57467	0,09395	0,10585	8,75	9,75533	2,04356	-78,1875	0,06032	2,76685	4,2277	9,31213	3,13033	1022	0,30174	0,35603	
1885,95	2,41512	2,31708	0,14235	8,52888	3,04703	8,55177	16,61046	0,0001	2712,576	2,43089	436,5659	107,7586	5,5	2,03587	-0,00465	2,89081	21,26501	0,39076	2,40412	2,37302	2,29061	8,55177	0,09395	0,11151	8,75	9,75202	2,30482	-78,1875	0,03625	2,73849	2,64234	9,65188	3,32981	1006,493	0,3176	0,35932	
1886,10	2,40319	2,36499	0,14958	8,62046	3,22921	8,57467	16,60484	0,00727	2646,486	2,43541	430,3882	108,4649	5,5	2,87856	-0,00111	4,44198	21,28045	0,34164	2,43858	2,40256	2,32348	8,57467	0,09395	0,12582	8,75	9,74874	3,25104	-78,1875	0,00615	2,74437	4,36347	9,42023	4,36644	967,3404	0,33103	0,36765	
1886,26	2,37572	2,10341	0,16623	8,46019	2,82155	8,57467	16,59911	0,07513	2600,644	2,19274	480,0226	110,1862	5,5	1,61464	0,00128	5,12868	11,2425	0,38863	2,14437	2,14819	2,08324	8,57467	0,09395	0,14154	8,75	9,74534	1,6913	-78,1875	0,00393	2,80382	6,22993	4,89543	3,13759	901,4737	0,34896	0,39581	
1886,41	2,35978	1,95293	0,17589	8,43729	2,34915	8,55177	16,59358	0,09512	2598,421	2,01506	516,988	113,5053	5,5	1,34301	0,00337	1,82367	21,35767	0,43327	1,99517	1,97324	1,93428	8,55177	0,09395	0,14839	8,75	9,74215	1,31376	-78,1875	0,00804	2,88368	2,08525	9,64415	2,36876	862,7526	0,36425	0,42003	
1886,56	2,37022	2,09051	0,16956	8,46019	2,48266	8,51743	16,58808	0,05032	2557,61	2,17156	490,6007	112,3165	5,5	1,62119	0,00368	2,27006	21,38856	0,43452	2,14793	2,10873	2,03832	8,51743	0,09395	0,14452	8,75	9,73899	1,76581	-78,1875	0,00804	2,93147	3,07142	9,55922	2,14161	846,4686	0,37103	0,42224	
1886,71	2,3917	2,24799	0,15654	8,52888	2,53734	8,52947	16,58255	0,0001	2598,121	2,33541	459,6097	107,6055	5,5	1,90517	-0,00012	2,61096	21,43488	0,42836	2,26019	2,27056	2,17576	8,52946	0,09395	0,12992	8,75	9,7358	2,15691	-78,1875	0,02949	2,92389	2,95523	9,86808	3,60087	873,7914	0,34974	0,41269	
1886,86	2,42065	2,27076	0,139	8,59757	2,68862	8,57709	16,57694	0,0001	2680,774	2,33509	454,0616	109,435	5,5	1,83925	-0,00421	3,84536	21,52754	0,39205	2,36001	2,27323	2,20234	8,57709	0,09395	0,10185	8,75	9,73251	2,0823	-78,1875	0,04214	2,85765	3,35146	10,08428	2,96606	955,944	0,32261	0,38015	
1887,02	2,44875	2,31699	0,12197	8,62046	2,94371	8,62046	16,57123	0,0001	2819,849	2,40697	450,8412	108,26	5,5	1,97307	-0,00689	3,48566	21,52754	0,33742	2,49805	2,32389	2,21808	8,62046	0,09395	0,07745	8,75	9,72914	2,23375	-78,1875	0,05226	2,79914	3,2086	10,08428	2,80898	1085,02	0,29196	0,34102	
1887,17	2,4838	2,80803	0,10073	8,64336	3,61452	8,64336	16,56549	0,0001	3022,614	2,82468	365,2798	99,20251	5,5	2,66885	-0,00634	3,62763	43,1323	0,32082	2,9277	2,82329	2,73763	8,64336	0,09395	0,06335	8,75	9,72574	3,01999	-78,1875	0,04179	2,81472	4,53504	20,28438	3,49061	1240,479	0,27438	0,31016	
1887,32	2,52548	3,49304	0,07547	8,62046	4,73042	8,66625	16,55972	0,0001	3227,557	3,63289	288,715	84,74516	5,5	3,44764	-0,00415	5,59575	43,17863	0,2959	3,66478	3,61083	3,46362	8,66625	0,09395	0,04309	8,75	9,72231	3,89854	-78,1875	0,02605	2,92541	4,64877	19,31919	5,41378	1379,367	0,24893	0,29139	
1887,47	2,54293	5,00986	0,06489	8,57467	7,72021	8,59757	16,55398	0,01437	3246,705	4,9498	203,8047	74,09481	5,5	3,90282	-0,00404	5,84051	43,19407	0,24646	4,77179	4,9908	4,90666	8,59757	0,09395	0,04411	8,75	9,7189	3,96099	-78,1875	0,03072	3,14435	6,2425	18,80957	5,51054	1442,181	0,22482	0,27515	
1887,63	2,54234	5,10266	0,06525	8,58612	11,41297	8,5862	16,54831	0,0118	3190,993	5,10935	196,8696	78,05641	5,5	13,53874	-0,00071	6,70833	173,1469	0,23254	4,72447	5,19215	5,0795	8,5862	0,09395	0,04621	8,75	9,71556	13,97172	-78,1875	0,01924	3,25204	6,55239	77,92538	634,9588	1412,535	0,2384	0,27688	
1887,78	2,48775	3,24071	0,09834	8,57467	5,97251	8,58819	16,54261	0,0001	3096,976	3,27689	308,8921	92,09373	5,5	5,18619	-0,00118	151,989	35,00928	0,33627	2,92207	3,27439	3,23738	8,58819	0,09395	0,07114	8,75	9,71221	5,85697	-78,1875	0,03373	3,19561	86,66068	15,27313	72,29907	1253,509	0,29455	0,31558	
1887,93	2,42649	2,52077	0,13546	8,59757	3,22222	8,59915	16,53694	0,0001	2928,623	2,63987	387,6307	105,2926	5,5	1,8908	-0,00095	5,68159	16,7711	0,41692	2,56292	2,58621	2,57978	8,59915	0,09395	0,11288	8,75	9,70886	2,14065	-78,1875	0,05407	2,93453	3,55512	6,77948	2,77146	1053,951	0,34172	0,37354	
1888,08	2,37882	2,23805	0,16435	8,62046	2,48044	8,61168	16,53123	0,0001	2764,415	2,22957	446,6009	103,7587	5,5	1,75877	-0,00443	3,07304	16,74021	0,41096	2,17665	2,22114	2,23914	8,61167	0,09395	0,14846	8,75	9,70549	1,99122	-78,1875	0,07408	2,70491	2,77919	7,30454	2,69401	943,3806	0,36258	0,4032	
1888,24	2,38367	2,16305	0,16142	8,63191	2,42085	8,62046	16,52549	0,0001	2763,742	2,18231	466,2265	96,69697	5,5	1,7266	-0,00443	3,38812	16,7711	0,42351	2,1978	2,15068	2,14488	8,62046	0,09395	0,1368	8,75	9,70209	1,95481	-78,1875	0,0596	2,55956	3,39133	8,13846	3,13596	931,6599	0,36481	0,41002	
1888,39	2,40895	2,41638	0,14609	8,59757	2,82888	8,61328	16,51974	0,0001	2851,906	2,46301	416,3983	93,44701	5,5	1,80354	-0,00482	1,91246	16,75566	0,40956	2,54413	2,42797	2,40155	8,61328	0,09395	0,1236	8,75	9,69867	2,04188	-78,1875	0,05996	2,55791	2,48368	6,31619	2,62293	971,7007	0,33875	0,40338	
1888,54	2,43961	2,6402	0,12751	8,62046	3,14213	8,61039	16,51403	0,0001	2948,772	2,78083	380,4695	94,66193	5,5	2,60742	-0,00455	3,5146	33,60397	0,3692	2,73626	2,73338	2,62833	8,61039	0,09395	0,10097	8,75	9,6953	2,95058	-78,1875	0,05502	2,62707	3,88296	15,78275	4,93518	1073,615	0,30236	0,36747	
1888,69	2,44863	3,20005	0,12204	8,59757	4,06304	8,60911	16,50829	0,0001	3032,711	3,38746	316,4414	94,19838	5,5	2,48779	-0,00647	3,98268	33,57308	0,32124	3,3311	3,2446	3,16014	8,60911	0,09395	0,11049	8,75	9,6919	2,81544	-78,1875	0,08318	2,71683	3,71019	14,85617	3,51929	1189,639	0,26925	0,33044	
1888,85	2,45486	3,39941	0,11826	8,62046	3,79432	8,6091	16,50258	0,0001	3069,177	3,62513	300,0621	93,80199	5,5	3,25874	-0,0065	4,23246	33,58852	0,29297	3,35554	3,43214	3,33264	8,6091	0,09395	0,1089	8,75	9,68853	3,68561	-78,1875	0,07781	2,75122	4,65762	14,97971	6,29666	1261,445	0,28456	0,30913	
1889,00	2,44484	3,2361	0,12434	8,59757	3,58472	8,61249	16,49684	0,0001	3095,879	3,31012	315,5884	95,34844	5,5	2,39487	-0,00775	6,43624	33,60397	0,33425	3,1424	3,24053	3,16868	8,61248	0,09395	0,11532	8,75	9,68512	2,71046	-78,1875	0,09999	2,72629	5,28096	14,7249	3,82695	1200,742	0,31344	0,33555	
1889,15	2,44997	2,83287	0,12123	8,60901	3,16253	8,62757	16,49113	0,0001	3117,041	2,87326	361,9397	95,51032	5,5	2,0671	-0,00768	4,00449	33,57308	0,38726	2,8615	2,82995	2,76289	8,62757	0,09395	0,09522	8,75	9,68175	2,34017	-78,1875	0,09046	2,69806	3,53702	14,93338	3,19037	1127,513	0,32525	0,36983	
1889,30	2,47057	2,95553	0,10875	8,65481	3,64869	8,65476	16,48541	0,0001	3126,244	2,96479	340,0074	90,33656	5,5	2,42052	-0,00581	3,98162	33,63485	0,38146	3,12173	2,96426	2,94111	8,65476	0,09395	0,08025	8,75	9,67836	2,73945	-78,1875	0,06589	2,69278	3,88002	15,99895	3,98094	1122,825	0,30358	0,37353	
1889,46	2,48946	3,40806	0,0973	8,71205	4,3287	8,67581	16,47963	0,0001	3202,727	3,54472	296,6684	88,38212	5,5	3,54856	-0,00263	4,37689	33,68118	0,3353	3,55053	3,45187	3,37077	8,67581	0,09395	0,0724	8,75	9,67492	4,01228	-78,1875	0,05492	2,76247	4,34079	15,79819	4,95799	1239,885	0,27653	0,33613	
1889,61	2,49834	3,85631	0,09191	8,68915	5,14304	8,67306	16,47376	0,0001	3329,571	4,07377	257,6882	84,07799	5,5	3,24848	-0,00023	8,00152	32,05967	0,31608	4,03168	3,94496	3,88066	8,67306	0,09395	0,07375	8,75	9,67139	3,67406	-78,1875	0,0758	2,86101	7,58934	14,06857	4,73678	1374,202	0,25658	0,3066	
1889,76	2,51032	4,89037	0,08465	8,64336	6,02439	8,65066	16,46794	0,0001	3431,18	5,13203	205,0238	86,20342	5,5	4,11417	-0,00104	4,50634	64,1425	0,2793	5,00741	4,99303	4,87748	8,65066	0,09395	0,07767	8,75	9,6679	4,6498	-78,1875	0,08421	2,95032	4,31469	28,06765	5,25176	1487,141	0,23994	0,28528	
1889,91	2,52539	5,35995	0,07552	8,62046	7,61089	8,62591	16,46217	0,0001	3423,78	5,80396	190,5627	88,45217	5,5	7,30895	-0,00221	10,50068	64,27377	0,25648	5,57501	5,63373	5,24762	8,62591	0,09395	0,06537	8,75	9,66446	8,24459	-78,1875	0,07558	2,98075	12,01211	29,00967	8,02353	1513,668	0,2286	0,27704	
1890,07	2,52302	4,45761	0,07696	8,60901	6,66595	8,60712	16,45643	0,0001	3371,432	4,78817	226,6611	93,78989	5,5	5,35525	-0,00403	17,93177	39,42598	0,26167	4,48659	4,63259	4,41187	8,60712	0,09395	0,05723	8,75	9,66106	6,04731	-78,1875	0,05302	2,99047	11,90529	16,21515	8,34711	1469,742	0,23207	0,28283	
1890,22	2,50141	3,70143	0,09005	8,57467	4,76242	8,62046	16,45071	0,0001	3317,927	3,91194	276,9518	97,22166	5,5	3,36458	-0,00337	7,9137	37,48016	0,31122	3,83913	3,78469	3,61074	8,62046	0,09395	0,06567	8,75	9,65767	3,8049	-78,1875	0,0418	2,96294	10,08435	17,46603	5,12797	1407,501	0,25992	0,29417	
1890,37	2,47806	3,10791	0,10421	8,58612	3,8844	8,63191	16,44503	0,0001	3284,35	3,25031	327,7162	93,32121	5,5	2,64897	-0,00468	4,70279	37,40295	0,34909	3,18827	3,20693	3,05142	8,63191	0,09395	0,07596	8,75	9,65433	2,99753	-78,1875	0,04764	2,9309	4,6486	17,18806	4,2194	1340,96	0,28204	0,31097	
1890,52	2,48481	3,15062	0,10012	8,62046	3,78558	8,60597	16,43934	0,0001	3209,197	3,25478	327,841	82,88636	5,5	2,68139	-0,00344	4,50954	37,43383	0,31633	3,36463	3,21367	3,05026	8,60597	0,09395	0,06967	8,75	9,65097	3,03415	-78,1875	0,01916	2,93836	4,42529	16,84831	3,53095	1291,774	0,2766	0,31773	
1890,67	2,49371	3,39209	0,09472	8,62046	4,96789	8,62046	16,4336	0,0001	3210,689	3,59807	304,868	77,23689	5,5	3,45535	-0,00491	7,90003	35,68105	0,28461	3,45579	3,49581	3,28011	8,62046	0,09395	0,06651	8,75	9,64757	3,90721	-78,1875	0,03555	3,04088	9,07097	16,45452	3,77106	1305,793	0,25992	0,31308	
1890,83	2,49702	3,51373	0,09271	8,59757	4,84622	8,60047	16,42786	0,0001	3225,377	3,6327	297,1441	86,39758	5,5	4,78813	-0,00522	3,69908	38,03611	0,31594	3,4119	3,56	3,36537	8,60047	0,09395	0,06516	8,75	9,64417	5,33176	-78,1875	0,05876	3,14308	5,97136	18,00654	78,77064	1310,926	0,25553	0,31321	
1890,98	2,48267	3,11877	0,10141	8,58612	4,39787	8,62046	16,42215	0,0001	3211,144	3,24203	326,3121	100,1788	5,5	2,57624	-0,00838	5,26267	22,08349	0,31239	3,19151	3,19601	3,06455	8,62046	0,09395	0,07196	8,75	9,6408	2,91535	-78,1875	0,09362	3,10243	4,43759	9,51289	4,25933	1318,725	0,28131	0,3086	
1891,13	2,47366	3,02297	0,10687	8,57467	3,75582	8,59757	16,41646	0,0001	3198,025	3,12318	338,178	99,58762	5,5	2,3369	-0,0101	4,01677	22,0526	0,34494	3,1401	3,05402	2,95702	8,59757	0,09395	0,07771	8,75	9,63744	2,64497	-78,1875	0,10708	2,96064	3,76526	9,75998	3,62645	1261,112	0,29822	0,32707	
1891,28	2,48046	3,74894	0,10275	8,62046	4,52635	8,61001	16,41078	0,0001	3256,121	3,85612	271,2414	90,47343	5,5	3,29962	-0,0101	4,10245	44,19786	0,34958	3,93347	3,80527	3,68675	8,61001	0,09395	0,08905	8,75	9,6341	3,73168	-78,1875	0,09554	2,8588	3,83784	19,93691	4,20649	1259,907	0,27687	0,33585	
1891,44	2,4878	4,89654	0,09831	8,64336	5,71586	8,65481	16,40504	0,0001	3271,328	5,02199	208,6924	80,25714	5,5	4,597	-0,00858	7,64674	44,2828	0,29064	5,08979	5,04606	4,79174	8,65481	0,09395	0,10523	8,75	9,6307	5,19375	-78,1875	0,08849	2,88861	7,54199	19,97552	7,07134	1355,381	0,26218	0,30483	
1891,59	2,49676	4,57912	0,09287	8,59757	5,43734	8,71205	16,39927	0,0001	3331,315	4,42992	214,2056	81,73969	5,5	3,77648	-0,00486	6,00358	44,29052	0,28195	4,72013	4,58895	4,66841	8,71205	0,09395	0,09072	8,75	9,62726	4,18166	-78,1875	0,06119	2,92862	6,00927	19,6435	8,8219	1395,915	0,25238	0,29952	
1891,74	2,48918	3,67609	0,09747	8,62046	5,52494	8,68915	16,39356	0,0001	3334,186	3,73778	264,9438	81,26527	5,5	3,31845	-0,0027	4,73724	44,24419	0,31157	4,06882	3,78019	3,77439	8,68915	0,09395	0,08138	8,75	9,62389	3,7529	-78,1875	0,05007	2,87503	4,88443	19,45818	4,88422	1388,105	0,25705	0,30244	
1891,89	2,49017	3,37721	0,09687	8,62046	5,68485	8,64336	16,38783	0,0001	3235,591	3,46333	287,9778	84,47099	5,5	4,78888	0,00388	5,73049	44,27508	0,29925	3,63472	3,44457	3,47249	8,64336	0,09395	0,07388	8,75	9,62049	5,40972	-78,1875	0,02923	2,74887	5,75067	20,10679	7,06854	1313,674	0,25373	0,31377	
1892,05	2,4761	2,95432	0,10539	8,64336	3,88464	8,62046	16,38209	0,0001	3075,932	3,08204	333,6177	93,5626	5,5	3,51797	0,00783	8,01448	27,10246	0,30805	2,84872	3,04251	2,99744	8,62046	0,09395	0,07645	8,75	9,61709	3,97776	-78,1875	0,04784	2,63379	9,29039	11,64402	7,42931	1237,217	0,26388	0,31901	
1892,20	2,45418	2,32294	0,11868	8,57467	2,89107	8,60901	16,37632	0,0001	2970,213	2,39656	415,4201	104,8391	5,5	1,67612	0,00642	5,89589	14,37743	0,34565	2,37898	2,37029	2,4072	8,60901	0,09395	0,07925	8,75	9,61365	1,89768	-78,1875	0,05828	2,59031	4,09383	5,66758	1,98617	1151,536	0,28937	0,33642	
1892,35	2,4297	1,89705	0,13352	8,57467	2,33152	8,60696	16,37064	0,0001	2839,167	1,98434	525,9899	110,2279	5,5	1,74697	0,00016	2,80693	28,69309	0,3827	1,95849	1,92948	1,90118	8,60695	0,09395	0,08064	8,75	9,61031	1,97787	-78,1875	0,06705	2,59458	2,98923	13,77516	3,29915	1050,808	0,31103	0,35997	
1892,50	2,42275	1,78519	0,13773	8,66625	2,40958	8,61935	16,36496	0,0001	2769,885	1,87027	563,404	109,7803	5,5	1,62943	-0,00514	3,19661	28,70854	0,37401	1,87386	1,81528	1,77493	8,61935	0,09395	0,08048	8,75	9,60697	1,84484	-78,1875	0,06867	2,63257	2,9392	13,40452	2,65439	1011,991	0,32188	0,36724	
1892,66	2,44706	1,92015	0,123	8,62046	2,52441	8,62049	16,35916	0,0001	2837,851	2,01222	528,2049	101,8578	5,5	1,67883	-0,00387	3,16243	28,71626	0,38412	2,09435	1,95956	1,89321	8,62048	0,09395	0,06731	8,75	9,60351	1,90074	-78,1875	0,06446	2,69331	3,05482	13,78288	2,66238	1043,908	0,31957	0,36319	
1892,81	2,47697	2,25176	0,10486	8,59757	3,25071	8,62046	16,35342	0,0001	2950,008	2,43412	455,9431	97,09315	5,5	2,25439	-0,00242	3,47811	28,77031	0,36702	2,44706	2,32094	2,19326	8,62046	0,09395	0,05534	8,75	9,6001	2,55176	-78,1875	0,05301	2,78685	3,22406	13,17288	3,12134	1118,159	0,30173	0,3475	
1892,96	2,49272	2,87159	0,09532	8,62046	4,94731	8,60642	16,34772	0,0001	3021,885	3,15501	364,1535	89,9262	5,5	3,80626	-0,00367	4,69275	57,60239	0,29827	3,14967	2,98491	2,7461	8,60642	0,09395	0,05644	8,75	9,59673	4,30272	-78,1875	0,02365	2,89607	4,94824	26,54652	5,69006	1198,211	0,27551	0,32576	
1893,11	2,48768	3,0715	0,09838	8,58612	5,30196	8,60193	16,34198	0,0001	3076,512	3,39075	342,0349	93,41312	5,5	4,59073	-0,00598	6,99962	57,61783	0,29545	3,2319	3,17861	2,92368	8,60192	0,09395	0,06431	8,75	9,59333	5,18667	-78,1875	0,05235	2,94415	7,07562	26,71639	6,45499	1241,827	0,25951	0,31714	
1893,27	2,46539	2,77935	0,11188	8,60901	4,1341	8,59833	16,33628	0,0001	3101,98	2,95231	373,5554	95,60957	5,5	2,81874	-0,00887	65,80515	35,36447	0,3184	3,03439	2,85027	2,67698	8,59833	0,09395	0,07764	8,75	9,58997	3,18931	-78,1875	0,0913	2,93126	11,2869	14,91794	4,18156	1253,92	0,2611	0,31645	
1893,42	2,45475	2,55245	0,11833	8,59757	3,43348	8,62046	16,33056	0,0001	3093,631	2,6707	400,9373	96,99479	5,5	2,2262	-0,0098	3,88407	35,3027	0,32709	2,70673	2,6287	2,49416	8,62046	0,09395	0,0816	8,75	9,58658	2,51992	-78,1875	0,11049	2,87509	3,59831	15,1187	3,35166	1262,508	0,27095	0,31217	
1893,57	2,46439	2,8496	0,11249	8,57467	3,68248	8,64336	16,32485	0,0001	3067,644	2,94494	360,2392	88,23095	5,5	2,57946	-0,00998	4,0264	35,33358	0,32898	3,21018	2,93133	2,77593	8,64336	0,09395	0,08145	8,75	9,58321	2,919	-78,1875	0,11722	2,88254	4,05661	15,72097	4,0358	1250,124	0,28453	0,31284	
1893,72	2,49043	3,36843	0,09671	8,57467	4,75003	8,59757	16,31918	0,0001	3106,685	3,5415	302,6191	83,06751	5,5	3,39302	-0,00851	4,60902	35,37991	0,3064	3,57341	3,49622	3,30448	8,59757	0,09395	0,07006	8,75	9,57987	3,83696	-78,1875	0,09807	2,93175	4,5606	16,35414	4,34151	1250,515	0,28245	0,31817	
1893,88	2,51712	3,84594	0,08053	8,59757	5,08366	8,62046	16,3135	0,0001	3155,183	4,08749	268,1429	79,61616	5,5	4,3265	-0,00512	8,02627	27,74335	0,32565	4,0666	4,02802	3,72936	8,62046	0,09395	0,05334	8,75	9,57653	4,8891	-78,1875	0,06214	2,97825	8,89611	13,05706	7,393	1259,071	0,27986	0,32194	
1894,03	2,51543	3,69028	0,08156	8,57467	5,23145	8,62046	16,30779	0,0001	3213,333	3,86928	276,5051	76,92674	5,5	3,28137	-0,00534	6,37378	27,72018	0,314	3,89797	3,83425	3,61657	8,62046	0,09395	0,05316	8,75	9,57316	3,71111	-78,1875	0,05507	2,98256	6,91554	12,50883	5,0799	1279,942	0,26358	0,32227	
1894,18	2,50109	3,62729	0,09025	8,62046	5,04452	8,64336	16,30211	0,0001	3168,474	3,78155	281,5624	75,77543	5,5	3,68733	-0,0068	4,89706	27,72018	0,30466	3,82764	3,75732	3,55161	8,64336	0,09395	0,06489	8,75	9,56982	4,16868	-78,1875	0,06653	2,92779	5,20564	13,11111	5,24609	1295,6	0,25967	0,31098	
1894,33	2,48088	3,54177	0,1025	8,60901	5,01779	8,61435	16,29638	0,0001	3132,953	3,72466	285,9998	81,82079	5,5	3,77118	-0,00905	7,27847	25,1412	0,30211	3,62628	3,73746	3,49651	8,61435	0,09395	0,084	8,75	9,56641	4,26319	-78,1875	0,08305	2,85965	6,82198	11,922	5,87871	1271,426	0,26678	0,3145	
1894,48	2,46635	3,19552	0,1113	8,62046	4,17382	8,62217	16,29065	0,0001	3087,425	3,29369	320,9743	95,24889	5,5	2,926	-0,01018	6,06078	25,11032	0,33881	3,19971	3,27298	3,11551	8,62217	0,09395	0,08935	8,75	9,56303	3,31048	-78,1875	0,09589	2,80167	5,79265	11,55136	4,57986	1227,131	0,2886	0,32427	
1894,64	2,45986	2,90465	0,11523	8,64336	3,64718	8,66625	16,28491	0,0001	3037,394	2,95608	355,7616	99,42893	5,5	2,4361	-0,01047	4,43638	25,07943	0,35721	2,88279	2,91781	2,81087	8,66625	0,09395	0,08687	8,75	9,55962	2,75704	-78,1875	0,10048	2,7664	3,9847	10,87187	3,68403	1156,934	0,30648	0,34472	
1894,79	2,45379	2,87124	0,11891	8,62046	3,51509	8,6215	16,27914	0,0001	3002,469	2,90919	356,3604	98,28383	5,5	2,52152	-0,01169	4,26636	25,11032	0,34805	2,838	2,90576	2,80615	8,6215	0,09395	0,09278	8,75	9,55619	2,85354	-78,1875	0,11726	2,74216	4,39925	11,99149	4,02462	1119,697	0,30886	0,35521	
1894,94	2,45785	2,88948	0,11645	8,62046	3,68429	8,6107	16,27341	0,0001	3040,733	2,9453	354,2324	95,13647	5,5	2,54838	-0,00779	4,318	25,11032	0,3674	2,90149	2,90293	2,82301	8,6107	0,09395	0,08924	8,75	9,55279	2,88388	-78,1875	0,12096	2,70206	4,66106	11,69807	3,5354	1128,336	0,31336	0,35744	
1895,09	2,46472	3,15726	0,11229	8,59757	3,5485	8,62046	16,26767	0,0001	3105,946	3,15788	321,4237	92,25088	5,5	2,67683	-0,0074	4,57818	25,1026	0,36372	3,14511	3,11306	3,11116	8,62046	0,09395	0,09095	8,75	9,54939	3,029	-78,1875	0,12458	2,68084	4,41325	11,77529	4,06652	1151,713	0,29789	0,35748	
1895,25	2,47977	3,30367	0,10317	8,56322	4,24359	8,58612	16,26196	0,0001	3187,227	3,34634	303,9265	85,28045	5,5	2,50249	-0,00721	4,66668	25,09488	0,33265	3,34958	3,32114	3,29027	8,58612	0,09395	0,08016	8,75	9,54601	2,83205	-78,1875	0,11165	2,68829	4,81753	10,67111	4,02092	1248,374	0,2807	0,33039	
1895,40	2,50262	3,60172	0,08932	8,51743	5,01747	8,60901	16,2563	0,0001	3293,628	3,69885	277,89	78,03363	5,5	4,23122	-0,00754	3,4706	50,28241	0,31055	3,73426	3,66708	3,59855	8,60901	0,09395	0,06431	8,75	9,54269	4,78171	-78,1875	0,06594	2,7437	5,06695	24,39994	9,60905	1352,201	0,26521	0,30829	
1895,55	2,5139	4,08034	0,08249	8,57467	6,48673	8,59757	16,2507	0,0001	3344,222	4,20459	233,4154	77,10818	5,5	4,16461	-0,00454	9,8822	50,31329	0,28539	4,10374	4,18118	4,28421	8,59757	0,09395	0,06452	8,75	9,53942	4,70664	-78,1875	0,02776	2,78671	9,83962	22,93285	8,62081	1406,008	0,2527	0,29807	
1895,70	2,51034	4,10771	0,08465	8,57467	6,33176	8,57467	16,24502	0,0001	3282,463	4,22767	231,7761	87,95395	5,5	4,14713	0,00059	5,9184	50,32874	0,27858	4,24293	4,19731	4,31451	8,57467	0,09395	0,06869	8,75	9,53608	4,62663	-78,1875	0,00551	2,78723	4,64653	21,35767	5,10418	1366,146	0,2479	0,30262	
1895,86	2,48401	3,28726	0,1006	8,55177	4,63534	8,57467	16,23934	0,0001	3166,168	3,41704	297,5933	95,53499	5,5	4,32756	0,00195	9,34904	31,72764	0,30212	3,2647	3,35373	3,36029	8,57467	0,09395	0,07754	8,75	9,53274	4,89029	-78,1875	0,00551	2,71282	11,93447	15,0106	8,74317	1269,223	0,25703	0,31975	
1896,01	2,44793	2,71403	0,12247	8,57467	3,33397	8,59757	16,23369	0,0001	3030,917	2,70471	360,9069	103,4012	5,5	2,11545	-0,00021	6,55309	24,09108	0,36	2,69513	2,61681	2,7708	8,59757	0,09395	0,0976	8,75	9,52943	2,3948	-78,1875	0,03184	2,65211	5,83249	10,25415	3,57265	1175,842	0,29184	0,33589	
1896,16	2,42276	2,14275	0,13772	8,57467	2,58292	8,84156	16,22802	0,0001	2946,803	2,18743	463,9453	97,55508	5,5	1,76088	-0,00597	2,15904	24,04475	0,39305	2,19014	2,14302	2,15543	8,84124	0,09395	0,09772	8,75	9,52608	1,99361	-78,1875	0,06435	2,61225	3,4208	10,20782	2,9654	1103,396	0,32616	0,35361	
